,transaction_id,customer_id,transaction_date,payment_method,satisfaction_level,store_branch,total_amount_GBP
3495,94496,11995,2023-10-05,Apple Pay,5,Birmingham Bullring,93.36
3496,94497,11095,2023-08-12,Debit Card,4,Manchester Arndale,34.41
3497,94498,11620,2021-03-06,Apple Pay,4,London Central,86.21
3498,94499,11525,2023-01-12,Apple Pay,4,Leeds Trinity,22.66
3499,94500,11244,2020-05-20,Google Pay,2,London Central,2.09
3500,94501,11709,2024-04-05,Google Pay,3,Manchester Arndale,15.02
3501,94502,11143,2021-10-04,Google Pay,4,Leeds Trinity,122.44
3502,94503,11051,2021-05-16,Apple Pay,3,Leeds Trinity,118.23
3503,94504,11138,2023-05-29,Debit Card,5,Glasgow Centre,76.84
3504,94505,11015,2024-01-16,Apple Pay,5,London Central,62.83
3505,94506,11706,2022-01-09,Google Pay,4,Birmingham Bullring,182.76
3506,94507,11648,2022-12-16,Credit Card,2,Manchester Arndale,35.58
3507,94508,11253,2024-10-24,Google Pay,4,Glasgow Centre,196.26
3508,94509,11756,2021-02-05,Credit Card,5,Birmingham Bullring,33.03
3509,94510,11251,2023-02-03,Debit Card,4,Birmingham Bullring,10.2
3510,94511,11495,2024-08-04,Credit Card,4,Glasgow Centre,18.16
3511,94512,11930,2024-10-25,Apple Pay,5,Birmingham Bullring,143.77
3512,94513,11465,2024-10-27,Google Pay,4,Glasgow Centre,38.8
3513,94514,11568,2024-10-28,Apple Pay,2,London Central,87.43
3514,94515,11796,2023-02-09,Credit Card,4,Birmingham Bullring,37.85
3515,94516,11027,2022-10-15,Debit Card,2,Glasgow Centre,102.37
3516,94517,11788,2023-11-06,Google Pay,4,London Central,24.87
3517,94518,11603,2022-11-21,Google Pay,5,Birmingham Bullring,147.87
3518,94519,11499,2024-12-23,Google Pay,4,London Central,76.7
3519,94520,11014,2023-05-28,Google Pay,3,London Central,55.33
3520,94521,11352,2024-08-31,Apple Pay,4,Birmingham Bullring,74.45
3521,94522,11399,2020-03-16,Google Pay,5,London Central,9.5
3522,94523,11849,2024-07-06,Apple Pay,5,London Central,66.81
3523,94524,11173,2024-12-23,Google Pay,2,London Central,158.04
3524,94525,11267,2024-06-02,Apple Pay,5,Birmingham Bullring,64.9
3525,94526,11762,2023-07-27,Google Pay,1,London Central,50.75
3526,94527,11394,2024-06-06,Credit Card,4,London Central,58.02
3527,94528,11806,2023-12-04,Cash,5,Glasgow Centre,129.71
3528,94529,11408,2024-04-19,Credit Card,4,London Central,82.18
3529,94530,11834,2024-08-16,Debit Card,2,London Central,90.12
3530,94531,11822,2022-05-22,Debit Card,3,Manchester Arndale,58.2
3531,94532,11796,2022-04-01,Apple Pay,3,Manchester Arndale,27.63
3532,94533,11207,2022-01-21,Credit Card,4,Leeds Trinity,61.29
3533,94534,11176,2022-07-02,Google Pay,4,London Central,81.99
3534,94535,11200,2020-03-09,Google Pay,2,Manchester Arndale,78.24
3535,94536,11815,2021-10-04,Credit Card,3,Glasgow Centre,80.6
3536,94537,11132,2024-05-15,Google Pay,4,Leeds Trinity,7.98
3537,94538,11457,2021-05-12,Apple Pay,3,London Central,77.01
3538,94539,11450,2021-10-26,Credit Card,5,Manchester Arndale,168.52
3539,94540,11394,2023-07-12,Credit Card,4,Leeds Trinity,174.31
3540,94541,11998,2024-09-19,Apple Pay,5,Leeds Trinity,67.14
3541,94542,11907,2024-02-28,Google Pay,5,Manchester Arndale,20.9
3542,94543,11392,2024-12-23,Apple Pay,4,Birmingham Bullring,5.52
3543,94544,11521,2021-09-27,Apple Pay,4,London Central,43.5
3544,94545,11756,2024-05-04,Google Pay,2,Glasgow Centre,104.04
3545,94546,11735,2024-04-15,Google Pay,4,Leeds Trinity,7.83
3546,94547,11636,2022-03-27,Google Pay,5,Birmingham Bullring,16.77
3547,94548,11486,2024-06-15,Google Pay,2,Birmingham Bullring,5.4
3548,94549,11555,2022-05-01,Credit Card,5,Manchester Arndale,136.11
3549,94550,11733,2023-04-27,Debit Card,3,Glasgow Centre,12.88
3550,94551,11460,2024-01-17,Apple Pay,4,Birmingham Bullring,97.52
3551,94552,11226,2024-12-25,Credit Card,2,Glasgow Centre,112.19
3552,94553,11382,2023-06-24,Google Pay,4,Manchester Arndale,45.69
3553,94554,11961,2024-12-08,Credit Card,5,Glasgow Centre,40.11
3554,94555,11307,2024-03-19,Apple Pay,5,Manchester Arndale,122.54
3555,94556,11554,2024-06-09,Debit Card,2,Glasgow Centre,64.59
3556,94557,11936,2023-11-27,Credit Card,4,Leeds Trinity,65.52
3557,94558,11300,2023-12-06,Google Pay,5,London Central,76.73
3558,94559,11496,2022-07-06,Google Pay,4,Birmingham Bullring,1.79
3559,94560,11815,2024-06-22,Google Pay,5,Birmingham Bullring,106.33
3560,94561,11480,2024-09-16,Google Pay,5,Leeds Trinity,136.91
3561,94562,11919,2022-11-20,Apple Pay,5,Birmingham Bullring,55.67
3562,94563,11687,2024-03-14,Credit Card,5,Birmingham Bullring,31.59
3563,94564,11241,2024-11-04,Apple Pay,4,Leeds Trinity,124.41
3564,94565,11897,2022-08-24,Cash,3,Leeds Trinity,78.76
3565,94566,11418,2022-06-26,Credit Card,3,Birmingham Bullring,74.03
3566,94567,11443,2020-11-01,Credit Card,4,London Central,94.51
3567,94568,11015,2024-11-29,Apple Pay,4,London Central,50.78
3568,94569,11374,2022-05-29,Apple Pay,4,Leeds Trinity,141.57
3569,94570,11381,2024-01-05,Apple Pay,1,London Central,78.95
3570,94571,11961,2023-12-20,Debit Card,2,Birmingham Bullring,58.76
3571,94572,11310,2024-11-08,Apple Pay,3,Leeds Trinity,86.83
3572,94573,11449,2023-06-27,Google Pay,1,Birmingham Bullring,29.27
3573,94574,11603,2020-10-16,Credit Card,2,Birmingham Bullring,12.13
3574,94575,11386,2023-03-15,Google Pay,2,Leeds Trinity,28.31
3575,94576,11158,2023-05-04,Google Pay,1,London Central,39.74
3576,94577,11148,2024-04-10,Google Pay,3,Manchester Arndale,38.34
3577,94578,11118,2021-04-23,Credit Card,4,Manchester Arndale,35.54
3578,94579,11627,2022-01-10,Apple Pay,4,Manchester Arndale,151.26
3579,94580,11839,2023-11-08,Google Pay,3,Birmingham Bullring,91.97
3580,94581,11327,2023-10-10,Google Pay,4,Birmingham Bullring,65.7
3581,94582,11161,2020-09-03,Apple Pay,4,London Central,25.76
3582,94583,11727,2024-04-12,Apple Pay,3,London Central,50.14
3583,94584,11499,2024-07-26,Credit Card,4,Glasgow Centre,20.66
3584,94585,11266,2021-10-03,Credit Card,5,Manchester Arndale,123.53
3585,94586,11302,2023-10-02,Google Pay,4,London Central,103.69
3586,94587,11319,2024-11-22,Apple Pay,3,Birmingham Bullring,109.34
3587,94588,11558,2021-02-16,Credit Card,4,London Central,6.96
3588,94589,11148,2024-04-24,Google Pay,3,London Central,96.08
3589,94590,11091,2024-12-02,Credit Card,4,Manchester Arndale,45.63
3590,94591,11121,2024-01-14,Google Pay,5,Glasgow Centre,181.5
3591,94592,11096,2024-11-20,Google Pay,4,Birmingham Bullring,77.93
3592,94593,11483,2021-02-22,Apple Pay,5,London Central,46.88
3593,94594,11621,2024-03-08,Credit Card,4,Leeds Trinity,140.26
3594,94595,11196,2024-12-14,Google Pay,4,Manchester Arndale,47.26
3595,94596,11813,2023-12-23,Apple Pay,4,Leeds Trinity,76.73
3596,94597,11532,2024-03-07,Google Pay,3,London Central,110.66
3597,94598,11383,2021-10-30,Apple Pay,5,Birmingham Bullring,6.52
3598,94599,11761,2023-07-20,Credit Card,5,Leeds Trinity,121.34
3599,94600,11903,2021-01-12,Google Pay,5,Manchester Arndale,55.88
3600,94601,11017,2021-10-27,Apple Pay,5,Birmingham Bullring,13.6
3601,94602,11516,2023-08-06,Google Pay,4,London Central,17.07
3602,94603,11777,2024-12-30,Cash,3,Manchester Arndale,39.93
3603,94604,11528,2021-10-21,Debit Card,2,London Central,82.46
3604,94605,11049,2023-11-22,Apple Pay,5,Leeds Trinity,88.69
3605,94606,11942,2023-03-07,Apple Pay,2,London Central,72.83
3606,94607,11420,2024-09-18,Credit Card,3,Leeds Trinity,109.87
3607,94608,11272,2023-12-14,Google Pay,3,Glasgow Centre,137.16
3608,94609,11932,2024-05-13,Apple Pay,4,Manchester Arndale,16.28
3609,94610,11923,2022-12-24,Google Pay,4,London Central,84.54
3610,94611,11261,2021-05-30,Apple Pay,2,London Central,115.73
3611,94612,11993,2024-05-14,Google Pay,1,Manchester Arndale,11.4
3612,94613,11184,2022-04-11,Debit Card,3,Manchester Arndale,5.85
3613,94614,11468,2021-01-17,Apple Pay,1,Birmingham Bullring,57.22
3614,94615,11415,2023-08-01,Apple Pay,2,London Central,56.4
3615,94616,11781,2020-07-02,Credit Card,5,Birmingham Bullring,75.95
3616,94617,11215,2023-06-15,Debit Card,5,Leeds Trinity,122.71
3617,94618,11993,2021-09-22,Credit Card,2,Manchester Arndale,102.05
3618,94619,11842,2023-11-16,Debit Card,5,London Central,15.96
3619,94620,11863,2024-04-26,Google Pay,3,Birmingham Bullring,3.33
3620,94621,11207,2024-10-18,Google Pay,5,Leeds Trinity,31.27
3621,94622,11041,2024-12-08,Google Pay,5,Leeds Trinity,77.98
3622,94623,11670,2024-03-17,Credit Card,2,London Central,100.68
3623,94624,11353,2024-11-03,Apple Pay,4,London Central,32.0
3624,94625,11588,2022-10-05,Apple Pay,3,London Central,75.9
3625,94626,11916,2024-07-04,Debit Card,5,Manchester Arndale,139.27
3626,94627,11351,2024-09-22,Google Pay,4,Manchester Arndale,27.98
3627,94628,11911,2023-12-09,Apple Pay,4,Manchester Arndale,132.37
3628,94629,11184,2023-01-22,Google Pay,1,London Central,57.77
3629,94630,11288,2022-04-22,Google Pay,5,Manchester Arndale,173.23
3630,94631,11555,2023-06-24,Credit Card,4,London Central,52.16
3631,94632,11636,2024-09-17,Apple Pay,4,Leeds Trinity,46.7
3632,94633,11056,2022-10-25,Google Pay,2,Manchester Arndale,64.53
3633,94634,11551,2024-02-06,Apple Pay,3,London Central,75.69
3634,94635,11371,2021-10-31,Credit Card,4,London Central,66.82
3635,94636,11313,2020-05-02,Apple Pay,5,Birmingham Bullring,162.02
3636,94637,11910,2024-06-19,Apple Pay,4,London Central,21.3
3637,94638,11229,2023-08-17,Google Pay,4,London Central,63.9
3638,94639,11502,2020-05-31,Debit Card,5,Birmingham Bullring,110.77
3639,94640,11608,2022-08-20,Google Pay,3,Leeds Trinity,37.01
3640,94641,11424,2022-07-01,Cash,4,Manchester Arndale,67.12
3641,94642,11541,2024-08-26,Debit Card,4,Manchester Arndale,47.54
3642,94643,11058,2022-04-30,Apple Pay,2,Birmingham Bullring,41.85
3643,94644,11982,2023-11-14,Google Pay,4,London Central,65.19
3644,94645,11381,2022-05-21,Apple Pay,5,Leeds Trinity,98.59
3645,94646,11653,2023-04-29,Apple Pay,5,Manchester Arndale,20.02
3646,94647,11495,2024-11-12,Apple Pay,3,Manchester Arndale,26.88
3647,94648,11237,2023-10-12,Google Pay,2,London Central,116.72
3648,94649,11944,2021-01-27,Credit Card,4,Manchester Arndale,55.1
3649,94650,11014,2024-01-24,Google Pay,5,Manchester Arndale,30.18
3650,94651,11929,2024-04-12,Debit Card,4,London Central,176.75
3651,94652,11006,2022-10-27,Credit Card,4,Manchester Arndale,100.82
3652,94653,11786,2021-08-15,Google Pay,4,London Central,10.24
3653,94654,11897,2021-11-16,Google Pay,4,Leeds Trinity,125.49
3654,94655,11771,2023-01-20,Google Pay,2,Manchester Arndale,27.34
3655,94656,11140,2024-05-13,Apple Pay,5,London Central,50.18
3656,94657,11079,2023-07-10,Google Pay,4,Leeds Trinity,99.9
3657,94658,11784,2023-09-18,Credit Card,3,Manchester Arndale,41.95
3658,94659,11613,2022-06-28,Google Pay,2,Birmingham Bullring,103.19
3659,94660,11017,2020-06-07,Debit Card,5,Manchester Arndale,33.0
3660,94661,11962,2024-03-17,Google Pay,3,Birmingham Bullring,123.53
3661,94662,11757,2023-12-06,Apple Pay,3,Birmingham Bullring,61.64
3662,94663,11292,2023-09-18,Credit Card,2,London Central,10.59
3663,94664,11783,2023-05-22,Credit Card,3,Leeds Trinity,89.62
3664,94665,11091,2022-06-23,Google Pay,3,Glasgow Centre,26.02
3665,94666,11895,2023-10-13,Apple Pay,2,London Central,16.75
3666,94667,11248,2022-06-04,Apple Pay,2,Manchester Arndale,92.5
3667,94668,11665,2022-06-11,Google Pay,5,London Central,93.23
3668,94669,11579,2024-06-14,Google Pay,2,London Central,108.64
3669,94670,11051,2021-07-04,Google Pay,5,Birmingham Bullring,72.17
3670,94671,11215,2023-03-05,Cash,4,London Central,12.73
3671,94672,11848,2022-10-27,Google Pay,3,London Central,162.92
3672,94673,11310,2024-11-07,Google Pay,4,Manchester Arndale,107.31
3673,94674,11394,2024-11-11,Apple Pay,3,London Central,22.08
3674,94675,11354,2023-09-11,Credit Card,3,Manchester Arndale,198.1
3675,94676,11882,2022-05-02,Google Pay,4,Glasgow Centre,43.85
3676,94677,11400,2022-08-20,Apple Pay,4,Birmingham Bullring,2.06
3677,94678,11426,2022-01-26,Google Pay,4,Manchester Arndale,50.84
3678,94679,11211,2023-04-18,Credit Card,4,Manchester Arndale,21.72
3679,94680,11864,2023-03-09,Google Pay,5,Birmingham Bullring,50.14
3680,94681,11553,2024-12-13,Apple Pay,1,Leeds Trinity,119.25
3681,94682,11349,2023-02-08,Google Pay,4,Manchester Arndale,66.4
3682,94683,11698,2024-09-30,Google Pay,3,Manchester Arndale,53.52
3683,94684,11730,2023-06-07,Google Pay,5,Birmingham Bullring,15.5
3684,94685,11421,2021-10-29,Google Pay,4,Glasgow Centre,26.02
3685,94686,11028,2023-07-09,Apple Pay,4,Birmingham Bullring,100.65
3686,94687,11233,2020-11-10,Google Pay,4,Manchester Arndale,14.92
3687,94688,11942,2021-03-09,Google Pay,4,London Central,31.37
3688,94689,11891,2020-08-20,Google Pay,5,London Central,97.35
3689,94690,11267,2023-05-18,Cash,3,Manchester Arndale,102.87
3690,94691,11041,2024-07-29,Google Pay,5,Leeds Trinity,105.12
3691,94692,11932,2022-08-29,Cash,5,Birmingham Bullring,109.86
3692,94693,11259,2024-01-10,Credit Card,3,Glasgow Centre,121.12
3693,94694,11872,2024-12-04,Cash,1,Manchester Arndale,88.44
3694,94695,11616,2024-12-22,Credit Card,5,London Central,94.83
3695,94696,11631,2020-12-09,Debit Card,5,London Central,30.1
3696,94697,11898,2023-01-23,Google Pay,4,Leeds Trinity,96.94
3697,94698,11613,2024-09-15,Apple Pay,4,London Central,120.97
3698,94699,11289,2021-08-28,Google Pay,3,London Central,54.07
3699,94700,11151,2023-11-07,Google Pay,3,London Central,24.42
3700,94701,11162,2024-03-07,Apple Pay,4,Glasgow Centre,81.43
3701,94702,11791,2023-12-29,Google Pay,5,Manchester Arndale,116.94
3702,94703,11492,2024-07-12,Apple Pay,3,Manchester Arndale,31.62
3703,94704,11688,2021-12-06,Google Pay,5,London Central,79.52
3704,94705,11711,2023-09-06,Cash,5,Birmingham Bullring,46.44
3705,94706,11754,2022-01-23,Apple Pay,5,London Central,111.48
3706,94707,11127,2024-07-20,Cash,3,Birmingham Bullring,83.44
3707,94708,11229,2024-06-18,Credit Card,1,London Central,65.4
3708,94709,11344,2023-02-05,Google Pay,5,London Central,45.39
3709,94710,11420,2021-08-08,Google Pay,5,Birmingham Bullring,46.72
3710,94711,11306,2024-08-11,Apple Pay,5,Manchester Arndale,71.58
3711,94712,11615,2024-04-20,Credit Card,2,Leeds Trinity,82.59
3712,94713,11510,2022-08-13,Credit Card,5,Glasgow Centre,11.16
3713,94714,11090,2023-05-14,Credit Card,5,Leeds Trinity,155.05
3714,94715,11369,2022-04-24,Credit Card,2,Manchester Arndale,58.13
3715,94716,11689,2024-01-11,Google Pay,5,Manchester Arndale,50.59
3716,94717,11732,2022-06-23,Apple Pay,3,London Central,133.32
3717,94718,11285,2022-09-20,Google Pay,4,Glasgow Centre,111.41
3718,94719,11704,2023-02-13,Google Pay,5,Leeds Trinity,143.42
3719,94720,11509,2024-10-13,Apple Pay,5,Leeds Trinity,37.02
3720,94721,11972,2023-11-03,Apple Pay,4,London Central,153.14
3721,94722,11706,2023-11-15,Google Pay,3,Manchester Arndale,105.48
3722,94723,11702,2024-05-05,Google Pay,4,Manchester Arndale,1.22
3723,94724,11432,2022-03-09,Google Pay,4,Manchester Arndale,68.03
3724,94725,11337,2024-11-05,Google Pay,4,London Central,4.7
3725,94726,11896,2021-01-28,Debit Card,5,Manchester Arndale,73.74
3726,94727,11585,2024-10-16,Cash,3,Birmingham Bullring,95.02
3727,94728,11177,2022-06-07,Debit Card,2,Birmingham Bullring,159.88
3728,94729,11057,2022-09-29,Apple Pay,4,Manchester Arndale,70.72
3729,94730,11321,2022-11-12,Google Pay,4,London Central,24.01
3730,94731,11402,2024-11-24,Google Pay,5,Birmingham Bullring,56.46
3731,94732,11590,2023-09-19,Credit Card,5,London Central,65.8
3732,94733,11118,2023-10-22,Credit Card,5,Glasgow Centre,26.3
3733,94734,11120,2024-05-06,Apple Pay,4,Manchester Arndale,173.35
3734,94735,11476,2024-09-24,Apple Pay,3,Manchester Arndale,43.11
3735,94736,11052,2022-11-21,Google Pay,4,London Central,115.43
3736,94737,11802,2023-05-25,Google Pay,4,Manchester Arndale,66.57
3737,94738,11820,2024-11-04,Credit Card,4,London Central,20.94
3738,94739,11415,2023-10-07,Google Pay,4,Leeds Trinity,2.06
3739,94740,11335,2021-01-06,Apple Pay,5,Manchester Arndale,95.72
3740,94741,11461,2021-09-11,Apple Pay,4,Manchester Arndale,136.6
3741,94742,11411,2024-08-17,Google Pay,5,London Central,13.02
3742,94743,11532,2020-11-24,Credit Card,5,London Central,70.54
3743,94744,11751,2022-09-17,Credit Card,3,London Central,21.96
3744,94745,11176,2021-03-05,Google Pay,4,Leeds Trinity,125.02
3745,94746,11021,2024-02-14,Credit Card,5,London Central,9.41
3746,94747,11786,2024-04-26,Apple Pay,2,Birmingham Bullring,35.11
3747,94748,11482,2024-06-26,Debit Card,5,Manchester Arndale,6.47
3748,94749,11927,2024-09-05,Cash,4,Leeds Trinity,125.3
3749,94750,11484,2023-08-08,Google Pay,5,London Central,16.11
3750,94751,11012,2022-05-04,Debit Card,4,Leeds Trinity,55.93
3751,94752,11758,2024-11-23,Apple Pay,4,London Central,19.81
3752,94753,11884,2024-02-28,Google Pay,4,Birmingham Bullring,109.5
3753,94754,11819,2021-01-31,Apple Pay,3,Leeds Trinity,71.92
3754,94755,11825,2024-04-01,Google Pay,3,Leeds Trinity,52.72
3755,94756,11921,2024-09-24,Google Pay,4,Manchester Arndale,81.86
3756,94757,11865,2022-09-04,Google Pay,4,London Central,4.9
3757,94758,11216,2023-07-23,Credit Card,5,Leeds Trinity,66.07
3758,94759,11648,2022-07-06,Google Pay,4,London Central,62.75
3759,94760,11853,2024-03-06,Apple Pay,1,Manchester Arndale,68.51
3760,94761,11959,2024-07-05,Apple Pay,3,London Central,133.43
3761,94762,11156,2023-03-16,Credit Card,5,Manchester Arndale,42.31
3762,94763,11603,2022-09-26,Credit Card,4,London Central,118.42
3763,94764,11839,2023-08-09,Google Pay,4,London Central,55.58
3764,94765,11756,2024-08-09,Google Pay,5,Glasgow Centre,51.3
3765,94766,11933,2022-07-12,Credit Card,5,Leeds Trinity,45.6
3766,94767,11651,2023-04-08,Apple Pay,4,Manchester Arndale,37.12
3767,94768,11218,2024-07-27,Apple Pay,4,Manchester Arndale,78.03
3768,94769,11824,2024-11-28,Apple Pay,3,Leeds Trinity,19.62
3769,94770,11421,2024-09-23,Credit Card,5,London Central,19.11
3770,94771,11138,2022-11-06,Apple Pay,4,London Central,25.4
3771,94772,11030,2024-10-26,Apple Pay,1,Manchester Arndale,100.12
3772,94773,11315,2021-11-24,Google Pay,2,Manchester Arndale,64.31
3773,94774,11237,2021-10-09,Google Pay,4,London Central,85.81
3774,94775,11293,2021-03-06,Google Pay,5,Manchester Arndale,45.45
3775,94776,11221,2024-10-19,Credit Card,3,Manchester Arndale,28.32
3776,94777,11284,2021-12-20,Apple Pay,3,Birmingham Bullring,91.48
3777,94778,11664,2024-04-21,Apple Pay,5,Leeds Trinity,44.62
3778,94779,11440,2024-09-03,Apple Pay,5,Birmingham Bullring,79.12
3779,94780,11418,2024-12-05,Credit Card,5,Glasgow Centre,104.18
3780,94781,11089,2023-01-18,Google Pay,4,Manchester Arndale,39.17
3781,94782,11523,2021-10-04,Credit Card,4,Manchester Arndale,100.38
3782,94783,11711,2021-03-13,Cash,4,Manchester Arndale,15.03
3783,94784,11466,2022-05-13,Apple Pay,4,London Central,110.76
3784,94785,11118,2024-05-19,Google Pay,3,Glasgow Centre,34.68
3785,94786,11928,2024-11-16,Apple Pay,3,London Central,88.26
3786,94787,11478,2024-05-31,Credit Card,4,Leeds Trinity,51.58
3787,94788,11454,2022-05-30,Apple Pay,2,Glasgow Centre,4.68
3788,94789,11812,2024-01-16,Credit Card,4,London Central,155.98
3789,94790,11032,2022-06-27,Apple Pay,4,London Central,31.14
3790,94791,11943,2021-03-07,Google Pay,5,London Central,53.05
3791,94792,11066,2024-11-25,Credit Card,1,Leeds Trinity,61.75
3792,94793,11311,2024-02-03,Apple Pay,5,Manchester Arndale,16.54
3793,94794,11590,2024-12-04,Google Pay,4,Leeds Trinity,52.57
3794,94795,11138,2022-03-22,Apple Pay,2,Leeds Trinity,108.06
3795,94796,11464,2024-06-14,Google Pay,3,Leeds Trinity,40.95
3796,94797,11852,2024-11-24,Debit Card,4,Manchester Arndale,12.64
3797,94798,11326,2024-11-17,Google Pay,4,Manchester Arndale,65.71
3798,94799,11491,2020-11-16,Apple Pay,5,Birmingham Bullring,3.57
3799,94800,11416,2024-09-06,Credit Card,2,Manchester Arndale,138.43
3800,94801,11568,2023-06-17,Apple Pay,5,Manchester Arndale,104.5
3801,94802,11905,2022-06-29,Debit Card,3,London Central,66.2
3802,94803,11125,2024-07-04,Credit Card,5,Birmingham Bullring,42.63
3803,94804,11300,2022-08-15,Credit Card,5,Glasgow Centre,39.3
3804,94805,11543,2024-12-30,Apple Pay,4,Manchester Arndale,107.4
3805,94806,11385,2024-04-24,Credit Card,4,Manchester Arndale,101.94
3806,94807,11107,2024-08-02,Google Pay,4,Leeds Trinity,9.57
3807,94808,11594,2022-02-18,Google Pay,5,London Central,8.47
3808,94809,11174,2021-06-07,Google Pay,2,London Central,15.3
3809,94810,11952,2021-07-07,Credit Card,3,Leeds Trinity,58.3
3810,94811,11412,2023-05-07,Credit Card,4,Birmingham Bullring,8.15
3811,94812,11459,2023-07-17,Debit Card,5,London Central,46.0
3812,94813,11958,2024-01-11,Debit Card,5,Glasgow Centre,126.63
3813,94814,11556,2023-12-17,Credit Card,4,Manchester Arndale,10.62
